	clobazam	vinorelbine	carvedilol	benazepril	leflunomide	lamotrigine	nefazodone	trandolapril	clopidogrel	gemcitabine	troglitazone	pioglitazone	zafirlukast		fluvastatin	meloxicam	docetaxel	olanzapine	candesartan	telmisartan	bosentan	cerivastatin	rosiglitazone	fexofenadine	montelukast	alitretinoin	rofecoxib	desloratadine	gefitinib	sorafenib	sunitinib	Celecoxib	Sildenafil Citrate	Rosuvastatin Calcium	Valsartan	Imatinib Mesylate	Sitagliptin Phosphate	Atorvastatin Calcium	Erlotinib Hydrochloride	Quetiapine Fumarate	Ezetimibe	Dasatinib	Venlafaxine Hydrochloride	Acebutolol	Acetaminophen	Acetazolamide	Acetylcholine	Adenosine	Allopurinol	Amantadine	Amiloride	Amiodarone	Amitriptyline	Amphetamine	Amsacrine	Antipyrine	Aspirin	Betamethasone	Bezafibrate	Biperiden	Bromocriptine	Bumetanide	Buprenorphine	Buspirone	Caffeine	Carbamazepine	Cefazolin	Ceftriaxone	Chloramphenicol	Chloroquine	Chlorpheniramine	Chlorpromazine	Chlorpropamide	Choline	Cimetidine	Ciprofloxacin	Clofazimine	Clomiphene	Clomipramine	Clonidine	Clotrimazole	Clozapine	Cocaine	Colchicine	Cytarabine	Daunorubicin	Desipramine	Dexamethasone	Dextromethorphan	Diazepam	Diclofenac	Diethylstilbestrol	Diflunisal	Digitoxin	Digoxin	Dihydroergotamine	Diltiazem	Diphenhydramine	Disopyramide	Domperidone	Dopamine	Doxepin	Doxorubicin	Doxycycline	Enalapril	Epinephrine	Ergotamine	Erythromycin	Estradiol	Estramustine	Estrogens, Conjugated (USP)	Estrone	Ethacrynic Acid	Ethinyl Estradiol	Etoposide	Fentanyl	Fluorouracil	Fluoxetine	Flupenthixol	Fluphenazine	Flurazepam	Flurbiprofen	Folic Acid	Furosemide	Glyburide	Glycerol	Haloperidol	Hydrocortisone	Ibuprofen	Imipramine	Indomethacin	Ivermectin	Ketamine	Ketoconazole	Ketoprofen	Levodopa	Lidocaine	Loperamide	Lovastatin	Maprotiline	Mebendazole	Melatonin	Memantine	Meprobamate	Methadone	Methamphetamine	Methionine	Methotrexate	Methyldopa	Methylprednisolone	Metoprolol	Metyrapone	Miconazole	Midazolam	Midodrine	Mitoxantrone	Morphine	Ipratropium	Naloxone	Naltrexone	Naproxen	Neostigmine	Niacin	Nicardipine	Nicotine	Nifedipine	Nitrazepam	Nitrendipine	Norepinephrine	Norfloxacin	Ouabain	Oxprenolol	Pancuronium	Phenacetin	Phenformin	Phenobarbital	Phenoxybenzamine	Phenylbutazone	Phenytoin	Pimozide	Piroxicam	Prazosin	Prednisolone	Prednisone	Probenecid	Procainamide	Progesterone	Promethazine	Propafenone	Propranolol	Protriptyline	Quercetin	Quinacrine	Quinidine	Quinine	Ranitidine	Reserpine	Ribavirin	Riboflavin	Rifampin	Sulfasalazine	Selegiline	Spironolactone	Streptozocin	Sulfinpyrazone	Sulindac	Tacrine	Tamoxifen	Testosterone	Tetracycline	Dronabinol	Theophylline	Thiothixene	Thyroxine	Timolol	Tolbutamide	Tolmetin	Trazodone	Tretinoin	Trifluoperazine	Trimethoprim	Trimipramine	Ursodeoxycholic Acid	Valproic Acid	Verapamil	Vinblastine	Vincristine	Vitamin B 12	Zidovudine	Dinoprostone	Ofloxacin	Gemfibrozil	Epirubicin	Idarubicin	Citalopram	Mifepristone	Felodipine	Nisoldipine	Famotidine	Alfentanil	Bepridil	Albendazole	Mefloquine	Astemizole	Terfenadine	Fluvoxamine	Arachidonic Acid	Pravastatin	Paclitaxel	Ramipril	Clarithromycin	Doxazosin	Etodolac	Toremifene	Loratadine	Cladribine	Paroxetine	Itraconazole	Sumatriptan	Risperidone	Riluzole	Losartan	Simvastatin	Genistein	Sirolimus	Salicylic Acid	Sertraline	Mibefradil	Perindopril
Methyldopa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06491515949637515	0.0	0.0	0.022771570778435873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05761437408756547	0.0	0.0	0.06491515949637519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0576143740875655	0.0	0.0	0.0	0.0	0.0	0.0	0.06491515949637519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008547016514824819	0.0	0.0	0.0	0.05112603989062772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06491515949637519	0.0	0.0	0.0	0.0	0.0	0.0	0.05292446677460568	0.0	0.0	0.0	0.0	0.0	0.0	0.059517343602408915	0.0	0.033311701252957564	0.0	0.0	0.0	0.0	0.059517343602408915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06491515949637514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059517343600571614	3.029377908800628e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05951734360240892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02207621952318034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06491515949637519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07414261385770579	0.0	0.0
Methylprednisolone	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9884069926870054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Metoprolol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036425603198164486	0.0	0.0	0.14527059719996557	0.0	0.0	0.0	0.0	0.1452705971999656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14998102056327214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16827950582065426	0.0	0.1682795058206542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021413436076755568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16508026718509178	0.0	0.0	0.0	0.0	0.0	0.0
Metyrapone	0.0	0.0	0.0	0.0	0.0	0.0056953285100785605	0.0	0.0	0.0	0.0	0.032250792712195324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003589076753538961	0.0	0.0	0.0	0.0051441414845178465	0.0	0.0	0.0	0.0	0.0	0.01297874408832042	0.004876193745794745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013119192016471552	0.008809814512366003	0.0	0.0	0.0	0.0	0.01336909570037762	0.0	0.036244473992207336	0.0	0.0	0.0	0.02059270766715357	0.018660984570417847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016012616539320557	0.0	0.0	0.01995406208689464	0.0	0.0	0.0	0.0	0.0	0.016976233205772222	0.060396415835590876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011476797509525176	0.0	0.0	0.00021163749459691047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013263513272602393	0.0	0.0	0.0	0.007937789563440666	0.0	0.013694683360852231	0.0	0.0	0.0	0.014568862580642156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021863608693948287	0.0	0.0	0.0	0.0	0.03286257748690644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04304846342861782	0.0	0.0	0.02574190469988388	0.0	0.010882332641493409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011169349439228593	0.0	0.0	0.0	0.0	0.030833864225660618	0.0	0.0	0.0	0.0	0.028108398942155322	0.0	0.0	0.0	0.0	0.041196888287080485	0.02973281095465616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04463303334444768	0.0	0.0	0.0	0.0	0.019549280644288205	0.0	0.0	0.0	0.010179523695215737	0.008093776292548888	0.00985241587874432	0.008603263784374829	0.0	0.0	0.0	0.0	0.0	0.0	0.040535463162892235	0.0	0.0	0.011715975905497463	0.0	0.0	0.0	0.0058603855328746585	0.007860781073648166	0.0	0.0	0.02534341638184409	0.0	0.0	0.06601231577954557	0.0	0.08928688294421186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027210611503738963	0.0	0.0	0.0	0.0	0.0
Miconazole	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07953428569069437	0.0	0.0	0.0	0.019467693351555026	0.0	0.0	0.0	0.0	0.0	0.0	0.15492217983567713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17154502154885123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13678893089873226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15492217983567694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.154922179835677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12790011611841834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Midazolam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0993740318650888	0.0	0.0	0.0	0.01148506108066571	0.0	0.0	0.068235481245235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034773538214752785	0.0	0.0	0.0	0.005984688273418933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004224448259647047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03438167387693292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008171237922298598	0.026775780418339088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011354842893756151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10404667890431807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09637076570832717	0.0	0.0	0.0	0.09937403186508882	0.0	0.0	0.0	0.021863608693948242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09937403186508882	0.012039307029344505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014754594902572409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041746236359322016	0.0087040168266958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020101422832894858	0.0	0.0	0.0	0.0	0.019809964401780095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07079893322882085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019364778278195	0.0	0.0	0.0	0.0	0.0	0.0	0.0668925700881963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Midodrine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8164965801698085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mitoxantrone	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006571237217372186	0.0	0.0	0.0	0.0	0.0	0.0	0.20917329558230607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1737128805709305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13851756817011443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15492217983567705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20917329558230596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1079303526060064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Morphine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06491515949637515	0.0	0.0	0.022771570778435873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05761437408756547	0.0	0.0	0.06491515949637519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0576143740875655	0.0	0.0	0.0	0.0	0.0	0.0	0.06491515949637519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008547016514824819	0.0	0.0	0.0	0.05112603989062772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06491515949637519	0.0	0.0	0.0	0.0	0.0	0.0	0.05292446677460568	0.0	0.0	0.0	0.0	0.0	0.0	0.059517343602408915	0.0	0.033311701252957564	0.0	0.0	0.0	0.0	0.059517343602408915	0.0	0.06491515949637514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059517343600571614	3.029377908800628e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05951734360240892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02207621952318034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06491515949637519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07414261385770579	0.0	0.0
Ipratropium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005436447533525288	0.0	0.0	0.0	0.0036930528577691674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4169103084078665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.115353092366978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035400352764132496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41691030840786675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006296477230256459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
